Task ID,Task Name,BIM Elements,Recipe Name,Operation Name,Element Name,Element ID,Crew Type,Number of Crews,Workforce,Start Date,End Date,Duration (Working),Duration (Calendar),Predecessors,Labor Hours Budgeted,Latest Start,Latest End,Critical,Free Slack (hrs),Total Slack (hrs),Driving Task(s),Driving Constraint Type(s),Subcontractor,Trade,Crane,Excavator,Rebar,Concrete Pump,Concrete,Concrete R,Slab Formwork Sets,PR: colform,PR: hoursperday,Property: zone,Property: building,Property: element_alice_type,Property: element_family_and_type,Property: Qtty_Duct,Property: Qtty_piping,Cost: Total Direct,Cost: Hourly Crew,Cost: Hourly Equipment,Cost: Labor,Cost: Equipment,Cost: Material,Schedule Name
A473494753,Interior Framing [B1_B_L6_Interior],,Interior Work Office Building,Interior Framing,B1_B_L6_Interior,61d0b321-924a-4de3-8365-13b98e7eb440,I_Carpenter Crew,2,3,5/14/2021 13:00,5/20/2021 13:00,32,144,"A1836776634,A2129667554,A1049498487",192,5/17/2021,5/21/2021,No,0,8,A598385499,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,7,2,25600,800,0,25600,0,0,2 Crew each 
A1679289942,Install Electricals [B1_B_L8_Interior],,Interior Work Office Building,Install Electricals,B1_B_L8_Interior,5f8d8044-ea2e-4785-a2ef-af8215610d9d,I_Electrical Crew,1,3,5/14/2021 13:00,5/20/2021 13:00,32,144,A598385499,96,6/15/2021,6/21/2021,No,0,176,A598385499,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,7,2,12800,400,0,12800,0,0,2 Crew each 
A1080736888,Install Plumbing [B1_B_L8_Interior],,Interior Work Office Building,Install Plumbing,B1_B_L8_Interior,5f8d8044-ea2e-4785-a2ef-af8215610d9d,I_Plumbing Crew,2,3,5/14/2021 13:00,5/17/2021 17:00,12,76,A598385499,72,6/24/2021,6/25/2021,No,20,232,A598385499,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,7,2,9600,800,0,9600,0,0,2 Crew each 
A1525952242,Fire Alarm [B2_C_L3_Interior],,Interior Work Hospital,Fire Alarm,B2_C_L3_Interior,a8535a4c-5774-4752-a40d-aeb8807a46f4,I_Fire Crew,2,3,5/17/2021 13:00,5/19/2021 13:00,16,48,A330367997,96,5/17/2021,5/19/2021,Yes,0,0,A146721568,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,12800,800,0,12800,0,0,2 Crew each 
A336773643,Inspect & Sign-off [B2_A_L3_Interior],,Interior Work Hospital,Inspect & Sign-off,B2_A_L3_Interior,d51b60ad-9030-42de-8722-c98d1f376d1a,I_Inspection Crew,1,3,5/17/2021 13:00,5/20/2021 13:00,24,72,"A2112626166,A146721568,A935530830",72,7/2/2021,7/7/2021,No,8,272,A146721568,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,9600,400,0,9600,0,0,2 Crew each 
A1716004317,Inspect & Sign-off [B2_C_L3_Interior],,Interior Work Hospital,Inspect & Sign-off,B2_C_L3_Interior,a8535a4c-5774-4752-a40d-aeb8807a46f4,I_Inspection Crew,1,3,5/19/2021 13:00,5/24/2021 13:00,24,120,"A1344373192,A1525952242,A167277856",72,6/29/2021,7/2/2021,No,40,232,A1525952242,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,9600,400,0,9600,0,0,2 Crew each 
A283722191,Fire Alarm [PO_B_L0_Interior],,Interior Work Hospital,Fire Alarm,PO_B_L0_Interior,0f7a02da-821a-4595-b0d2-d8b09d2148d1,I_Fire Crew,2,3,5/19/2021 13:00,5/21/2021 13:00,16,48,A1235621594,96,5/19/2021,5/21/2021,Yes,0,0,A1525952242,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,4,12800,800,0,12800,0,0,2 Crew each 
A955846142,Install Plumbing [B1_B_L6_Interior],,Interior Work Office Building,Install Plumbing,B1_B_L6_Interior,61d0b321-924a-4de3-8365-13b98e7eb440,I_Plumbing Crew,1,3,5/20/2021 13:00,5/25/2021 13:00,24,120,A473494753,72,6/28/2021,6/30/2021,No,8,212,A473494753,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,7,2,9600,400,0,9600,0,0,2 Crew each 
A456187035,Interior Framing [B1_B_L4_Interior],,Interior Work Office Building,Interior Framing,B1_B_L4_Interior,0344aa07-8785-4526-9569-bf3b28f626b2,I_Carpenter Crew,2,3,5/20/2021 13:00,5/26/2021 13:00,32,144,"A1819468916,A2112359836,A1032190769",192,5/21/2021,5/27/2021,No,0,8,A473494753,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,7,2,25600,800,0,25600,0,0,2 Crew each 
A1554399196,Install Electricals [B1_B_L6_Interior],,Interior Work Office Building,Install Electricals,B1_B_L6_Interior,61d0b321-924a-4de3-8365-13b98e7eb440,I_Electrical Crew,2,3,5/20/2021 13:00,5/24/2021 13:00,16,96,A473494753,96,6/21/2021,6/23/2021,No,16,176,"A473494753, A1679289942","Precedence, Crew",Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,7,2,12800,800,0,12800,0,0,2 Crew each 
A700689705,Sprinklers [B1_A_L3_Interior],,Interior Work Office Building,Sprinklers,B1_A_L3_Interior,bd789b5f-4dc9-4348-bbea-34b32cf0f4c0,I_Fire Crew,2,3,5/21/2021 13:00,5/27/2021 13:00,32,144,A1327909178,192,5/21/2021,5/27/2021,Yes,0,0,A283722191,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,25600,800,0,25600,0,0,2 Crew each 
A473774266,Inspect & Sign-off [PO_B_L0_Interior],,Interior Work Hospital,Inspect & Sign-off,PO_B_L0_Interior,0f7a02da-821a-4595-b0d2-d8b09d2148d1,I_Inspection Crew,1,3,5/21/2021 13:00,5/26/2021 13:00,24,120,"A102143141,A283722191,A1072531453",72,7/7/2021,7/12/2021,No,40,264,A283722191,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,4,9600,400,0,9600,0,0,2 Crew each 
A938538424,Install Plumbing [B1_B_L4_Interior],,Interior Work Office Building,Install Plumbing,B1_B_L4_Interior,0344aa07-8785-4526-9569-bf3b28f626b2,I_Plumbing Crew,2,3,5/26/2021 13:00,5/27/2021 17:00,12,28,A456187035,72,7/1/2021,7/2/2021,No,12,204,A456187035,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,7,2,9600,800,0,9600,0,0,2 Crew each 
A1537091478,Install Electricals [B1_B_L4_Interior],,Interior Work Office Building,Install Electricals,B1_B_L4_Interior,0344aa07-8785-4526-9569-bf3b28f626b2,I_Electrical Crew,2,3,5/26/2021 13:00,5/28/2021 13:00,16,48,A456187035,96,6/23/2021,6/25/2021,No,8,160,A456187035,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,7,2,12800,800,0,12800,0,0,2 Crew each 
A746291982,Interior Framing [B1_A_L8_Interior],,Interior Work Office Building,Interior Framing,B1_A_L8_Interior,085076f8-b35e-4e40-b956-d840318ec41a,I_Carpenter Crew,2,3,5/26/2021 13:00,6/1/2021 13:00,32,144,"A2109573863,A254981135,A1322295716",192,5/27/2021,6/2/2021,No,0,8,A456187035,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,25600,800,0,25600,0,0,2 Crew each 
A344505369,Fire Alarm [B1_B_L4_Interior],,Interior Work Office Building,Fire Alarm,B1_B_L4_Interior,0344aa07-8785-4526-9569-bf3b28f626b2,I_Fire Crew,2,3,5/27/2021 13:00,5/31/2021 13:00,16,96,A456187035,96,5/27/2021,5/31/2021,Yes,0,0,A700689705,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,7,2,12800,800,0,12800,0,0,2 Crew each 
A486703833,Fire Alarm [B1_B_L8_Interior],,Interior Work Office Building,Fire Alarm,B1_B_L8_Interior,5f8d8044-ea2e-4785-a2ef-af8215610d9d,I_Fire Crew,2,3,5/31/2021 13:00,6/2/2021 13:00,16,48,A598385499,96,5/31/2021,6/2/2021,Yes,0,0,A344505369,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,7,2,12800,800,0,12800,0,0,2 Crew each 
A1363018842,Inspect & Sign-off [B1_B_L4_Interior],,Interior Work Office Building,Inspect & Sign-off,B1_B_L4_Interior,0344aa07-8785-4526-9569-bf3b28f626b2,I_Inspection Crew,1,3,5/31/2021 13:00,6/3/2021 13:00,24,72,"A1537091478,A344505369,A938538424",72,7/2/2021,7/7/2021,No,16,192,A344505369,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,7,2,9600,400,0,9600,0,0,2 Crew each 
A1173169742,Interior Framing [B1_A_L2_Interior],,Interior Work Office Building,Interior Framing,B1_A_L2_Interior,b7f591a9-1471-4329-ae7e-f3d267eb0462,I_Carpenter Crew,2,3,6/1/2021 13:00,6/7/2021 13:00,32,144,"A388967975,A681858895,A1749173476",192,6/2/2021,6/8/2021,No,0,8,A746291982,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,25600,800,0,25600,0,0,2 Crew each 
A1827196425,Install Electricals [B1_A_L8_Interior],,Interior Work Office Building,Install Electricals,B1_A_L8_Interior,085076f8-b35e-4e40-b956-d840318ec41a,I_Electrical Crew,1,3,6/1/2021 13:00,6/7/2021 13:00,32,144,A746291982,96,6/25/2021,7/1/2021,No,0,144,A746291982,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,12800,400,0,12800,0,0,2 Crew each 
A1228643371,Install Plumbing [B1_A_L8_Interior],,Interior Work Office Building,Install Plumbing,B1_A_L8_Interior,085076f8-b35e-4e40-b956-d840318ec41a,I_Plumbing Crew,2,3,6/1/2021 13:00,6/2/2021 17:00,12,28,A746291982,72,7/2/2021,7/5/2021,No,20,184,A746291982,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,9600,800,0,9600,0,0,2 Crew each 
A361813087,Fire Alarm [B1_B_L6_Interior],,Interior Work Office Building,Fire Alarm,B1_B_L6_Interior,61d0b321-924a-4de3-8365-13b98e7eb440,I_Fire Crew,2,3,6/2/2021 13:00,6/4/2021 13:00,16,48,A473494753,96,6/2/2021,6/4/2021,Yes,0,0,A486703833,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,7,2,12800,800,0,12800,0,0,2 Crew each 
A1505217306,Inspect & Sign-off [B1_B_L8_Interior],,Interior Work Office Building,Inspect & Sign-off,B1_B_L8_Interior,5f8d8044-ea2e-4785-a2ef-af8215610d9d,I_Inspection Crew,1,3,6/2/2021 13:00,6/7/2021 13:00,24,120,"A1679289942,A486703833,A1080736888",72,7/12/2021,7/15/2021,No,88,224,A486703833,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,7,2,9600,400,0,9600,0,0,2 Crew each 
A159654682,Sprinklers [B1_A_L5_Interior],,Interior Work Office Building,Sprinklers,B1_A_L5_Interior,19a9cb23-00ec-425a-bc40-8ef93aca3120,I_Fire Crew,2,3,6/4/2021 13:00,6/10/2021 13:00,32,144,A786874155,192,6/4/2021,6/10/2021,Yes,0,0,A361813087,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,25600,800,0,25600,0,0,2 Crew each 
A1380326560,Inspect & Sign-off [B1_B_L6_Interior],,Interior Work Office Building,Inspect & Sign-off,B1_B_L6_Interior,61d0b321-924a-4de3-8365-13b98e7eb440,I_Inspection Crew,1,3,6/7/2021 13:00,6/10/2021 13:00,24,72,"A1554399196,A361813087,A955846142",72,7/7/2021,7/12/2021,No,48,176,,,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,7,2,9600,400,0,9600,0,0,2 Crew each 
A106590537,Install Electricals [B1_A_L2_Interior],,Interior Work Office Building,Install Electricals,B1_A_L2_Interior,b7f591a9-1471-4329-ae7e-f3d267eb0462,I_Electrical Crew,2,3,6/7/2021 13:00,6/9/2021 13:00,16,48,A1173169742,96,7/1/2021,7/5/2021,No,16,144,"A1173169742, A1827196425","Precedence, Crew",Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,12800,800,0,12800,0,0,2 Crew each 
A1655521131,Install Plumbing [B1_A_L2_Interior],,Interior Work Office Building,Install Plumbing,B1_A_L2_Interior,b7f591a9-1471-4329-ae7e-f3d267eb0462,I_Plumbing Crew,2,3,6/7/2021 13:00,6/8/2021 17:00,12,28,A1173169742,72,7/6/2021,7/7/2021,No,20,164,A1173169742,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,9600,800,0,9600,0,0,2 Crew each 
A325027435,Interior Framing [B1_C_L5_Interior],,Interior Work Office Building,Interior Framing,B1_C_L5_Interior,7554af14-1249-40bf-ad5d-ae5646cad212,I_Carpenter Crew,2,3,6/7/2021 13:00,6/11/2021 13:00,32,96,"A1688309316,A1981200236,A901031169",192,6/8/2021,6/14/2021,No,0,8,A1173169742,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,25600,800,0,25600,0,0,2 Crew each 
A1449958522,Sprinklers [B1_B_L3_Interior],,Interior Work Office Building,Sprinklers,B1_B_L3_Interior,bc56be4a-877d-40e8-a638-a361c57c642e,I_Fire Crew,2,3,6/10/2021 13:00,6/16/2021 13:00,32,144,A2077177995,192,6/10/2021,6/16/2021,Yes,0,0,A159654682,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,7,2,25600,800,0,25600,0,0,2 Crew each 
A1685640436,Interior Framing [B1_C_L3_Interior],,Interior Work Office Building,Interior Framing,B1_C_L3_Interior,287ba1ff-d6e4-444c-b904-c3f487634a7f,I_Carpenter Crew,2,3,6/11/2021 13:00,6/17/2021 13:00,32,144,"A901438669,A1194329589,A114160522",192,6/14/2021,6/18/2021,No,0,8,A325027435,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,25600,800,0,25600,0,0,2 Crew each 
A807378824,Install Plumbing [B1_C_L5_Interior],,Interior Work Office Building,Install Plumbing,B1_C_L5_Interior,7554af14-1249-40bf-ad5d-ae5646cad212,I_Plumbing Crew,1,3,6/11/2021 13:00,6/16/2021 13:00,24,120,A325027435,72,7/7/2021,7/12/2021,No,8,144,A325027435,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,9600,400,0,9600,0,0,2 Crew each 
A1405931878,Install Electricals [B1_C_L5_Interior],,Interior Work Office Building,Install Electricals,B1_C_L5_Interior,7554af14-1249-40bf-ad5d-ae5646cad212,I_Electrical Crew,2,3,6/11/2021 13:00,6/15/2021 13:00,16,96,A325027435,96,7/5/2021,7/7/2021,No,16,128,A325027435,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,12800,800,0,12800,0,0,2 Crew each 
A213345769,Fire Alarm [B1_C_L5_Interior],,Interior Work Office Building,Fire Alarm,B1_C_L5_Interior,7554af14-1249-40bf-ad5d-ae5646cad212,I_Fire Crew,2,3,6/16/2021 13:00,6/18/2021 13:00,16,48,A325027435,96,6/16/2021,6/18/2021,Yes,0,0,A1449958522,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,12800,800,0,12800,0,0,2 Crew each 
A943856449,Interior Framing [B1_A_L5_Interior],,Interior Work Office Building,Interior Framing,B1_A_L5_Interior,19a9cb23-00ec-425a-bc40-8ef93aca3120,I_Carpenter Crew,2,3,6/17/2021 13:00,6/23/2021 13:00,32,144,"A159654682,A452545602,A1519860183",192,6/18/2021,6/24/2021,No,0,8,A1685640436,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,25600,800,0,25600,0,0,2 Crew each 
A20508177,Install Plumbing [B1_C_L3_Interior],,Interior Work Office Building,Install Plumbing,B1_C_L3_Interior,287ba1ff-d6e4-444c-b904-c3f487634a7f,I_Plumbing Crew,2,3,6/17/2021 13:00,6/18/2021 17:00,12,28,A1685640436,72,7/12/2021,7/13/2021,No,20,136,A1685640436,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,9600,800,0,9600,0,0,2 Crew each 
A619061231,Install Electricals [B1_C_L3_Interior],,Interior Work Office Building,Install Electricals,B1_C_L3_Interior,287ba1ff-d6e4-444c-b904-c3f487634a7f,I_Electrical Crew,2,3,6/17/2021 13:00,6/21/2021 13:00,16,96,A1685640436,96,7/7/2021,7/9/2021,No,16,112,A1685640436,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,12800,800,0,12800,0,0,2 Crew each 
A1231859242,Inspect & Sign-off [B1_C_L5_Interior],,Interior Work Office Building,Inspect & Sign-off,B1_C_L5_Interior,7554af14-1249-40bf-ad5d-ae5646cad212,I_Inspection Crew,1,3,6/18/2021 13:00,6/23/2021 13:00,24,120,"A1405931878,A213345769,A807378824",72,7/12/2021,7/15/2021,No,40,128,A213345769,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,9600,400,0,9600,0,0,2 Crew each 
A940846919,Fire Alarm [B1_B_L7_Interior],,Interior Work Office Building,Fire Alarm,B1_B_L7_Interior,473f851c-37a7-4cba-a17a-b9c36f1f5d49,I_Fire Crew,2,3,6/18/2021 13:00,6/22/2021 13:00,16,96,A1052528585,96,6/18/2021,6/22/2021,Yes,0,0,A213345769,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,7,2,12800,800,0,12800,0,0,2 Crew each 
A604659907,Sprinklers [B1_A_L7_Interior],,Interior Work Office Building,Sprinklers,B1_A_L7_Interior,6baa8c5b-5b57-42b0-b6da-07760e9424a9,I_Fire Crew,2,3,6/22/2021 13:00,6/28/2021 13:00,32,144,A1231879380,192,6/22/2021,6/28/2021,Yes,0,0,A940846919,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,25600,800,0,25600,0,0,2 Crew each 
A1959360392,Inspect & Sign-off [B1_B_L7_Interior],,Interior Work Office Building,Inspect & Sign-off,B1_B_L7_Interior,473f851c-37a7-4cba-a17a-b9c36f1f5d49,I_Inspection Crew,1,3,6/22/2021 13:00,6/25/2021 13:00,24,72,"A2133433028,A940846919,A1534879974",72,7/15/2021,7/20/2021,No,40,136,A940846919,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,7,2,9600,400,0,9600,0,0,2 Crew each 
A2024760892,Install Electricals [B1_A_L5_Interior],,Interior Work Office Building,Install Electricals,B1_A_L5_Interior,19a9cb23-00ec-425a-bc40-8ef93aca3120,I_Electrical Crew,2,3,6/23/2021 13:00,6/25/2021 13:00,16,48,A943856449,96,7/9/2021,7/13/2021,No,16,96,A943856449,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,12800,800,0,12800,0,0,2 Crew each 
A1484891472,Interior Framing [B1_A_L3_Interior],,Interior Work Office Building,Interior Framing,B1_A_L3_Interior,bd789b5f-4dc9-4348-bbea-34b32cf0f4c0,I_Carpenter Crew,2,3,6/23/2021 13:00,6/29/2021 13:00,32,144,"A700689705,A993580625,A2060895206",192,6/24/2021,6/30/2021,No,0,8,A943856449,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,25600,800,0,25600,0,0,2 Crew each 
A1426207838,Install Plumbing [B1_A_L5_Interior],,Interior Work Office Building,Install Plumbing,B1_A_L5_Interior,19a9cb23-00ec-425a-bc40-8ef93aca3120,I_Plumbing Crew,2,3,6/23/2021 13:00,6/24/2021 17:00,12,28,A943856449,72,7/14/2021,7/15/2021,No,20,116,A943856449,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,9600,800,0,9600,0,0,2 Crew each 
A1798643406,Fire Alarm [B2_A_L6_Interior],,Interior Work Hospital,Fire Alarm,B2_A_L6_Interior,d8d02181-abbd-4946-a09e-829395342574,I_Fire Crew,2,3,6/28/2021 13:00,6/30/2021 13:00,16,48,A603059161,96,6/28/2021,6/30/2021,Yes,0,0,A604659907,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,12800,800,0,12800,0,0,2 Crew each 
A1388861674,Interior Framing [B1_A_L7_Interior],,Interior Work Office Building,Interior Framing,B1_A_L7_Interior,6baa8c5b-5b57-42b0-b6da-07760e9424a9,I_Carpenter Crew,2,3,6/29/2021 13:00,7/5/2021 13:00,32,144,"A604659907,A897550827,A1964865408",192,6/30/2021,7/6/2021,No,0,8,A1484891472,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,25600,800,0,25600,0,0,2 Crew each 
A418312267,Install Electricals [B1_A_L3_Interior],,Interior Work Office Building,Install Electricals,B1_A_L3_Interior,bd789b5f-4dc9-4348-bbea-34b32cf0f4c0,I_Electrical Crew,1,3,6/29/2021 13:00,7/5/2021 13:00,32,144,A1484891472,96,7/13/2021,7/19/2021,No,0,80,A1484891472,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,12800,400,0,12800,0,0,2 Crew each 
A1967242861,Install Plumbing [B1_A_L3_Interior],,Interior Work Office Building,Install Plumbing,B1_A_L3_Interior,bd789b5f-4dc9-4348-bbea-34b32cf0f4c0,I_Plumbing Crew,2,3,6/29/2021 13:00,6/30/2021 17:00,12,28,A1484891472,72,7/15/2021,7/16/2021,No,20,96,A1484891472,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,9600,800,0,9600,0,0,2 Crew each 
A1988695481,Inspect & Sign-off [B2_A_L6_Interior],,Interior Work Hospital,Inspect & Sign-off,B2_A_L6_Interior,d8d02181-abbd-4946-a09e-829395342574,I_Inspection Crew,1,3,6/30/2021 13:00,7/5/2021 13:00,24,120,"A1617064356,A1798643406,A439969020",72,7/15/2021,7/20/2021,No,16,88,A1798643406,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,9600,400,0,9600,0,0,2 Crew each 
A72238745,Fire Alarm [B1_C_L2_Interior],,Interior Work Office Building,Fire Alarm,B1_C_L2_Interior,04c70254-5b1f-43c6-9d5a-c3fa38ed774d,I_Fire Crew,2,3,6/30/2021 13:00,7/2/2021 13:00,16,48,A183920411,96,6/30/2021,7/2/2021,Yes,0,0,A1798643406,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,12800,800,0,12800,0,0,2 Crew each 
A1090752218,Inspect & Sign-off [B1_C_L2_Interior],,Interior Work Office Building,Inspect & Sign-off,B1_C_L2_Interior,04c70254-5b1f-43c6-9d5a-c3fa38ed774d,I_Inspection Crew,1,3,7/2/2021 13:00,7/7/2021 13:00,24,120,"A1264824854,A72238745,A666271800",72,7/20/2021,7/23/2021,No,8,96,A72238745,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,9600,400,0,9600,0,0,2 Crew each 
A1715476187,Fire Alarm [B2_B_L3_Interior],,Interior Work Hospital,Fire Alarm,B2_B_L3_Interior,19695492-1808-4b69-b8b7-fabe3d18c1ab,I_Fire Crew,2,3,7/2/2021 13:00,7/6/2021 13:00,16,96,A519891942,96,7/2/2021,7/6/2021,Yes,0,0,A72238745,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,12800,800,0,12800,0,0,2 Crew each 
A322282469,Install Electricals [B1_A_L7_Interior],,Interior Work Office Building,Install Electricals,B1_A_L7_Interior,6baa8c5b-5b57-42b0-b6da-07760e9424a9,I_Electrical Crew,2,3,7/5/2021 13:00,7/7/2021 13:00,16,48,A1388861674,96,7/19/2021,7/21/2021,No,16,80,"A418312267, A1388861674","Crew, Precedence",Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,12800,800,0,12800,0,0,2 Crew each 
A121670346,Interior Framing [B1_C_L6_Interior],,Interior Work Office Building,Interior Framing,B1_C_L6_Interior,7f74c6fc-4561-43b7-8547-1314cdc42fab,I_Carpenter Crew,2,3,7/5/2021 13:00,7/9/2021 13:00,32,96,"A1484952227,A1777843147,A697674080",192,7/6/2021,7/12/2021,No,0,8,A1388861674,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,25600,800,0,25600,0,0,2 Crew each 
A1871213063,Install Plumbing [B1_A_L7_Interior],,Interior Work Office Building,Install Plumbing,B1_A_L7_Interior,6baa8c5b-5b57-42b0-b6da-07760e9424a9,I_Plumbing Crew,1,3,7/5/2021 13:00,7/8/2021 13:00,24,72,A1388861674,72,7/19/2021,7/21/2021,No,8,76,A1388861674,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,9600,400,0,9600,0,0,2 Crew each 
A1061488076,Fire Alarm [B1_A_L2_Interior],,Interior Work Office Building,Fire Alarm,B1_A_L2_Interior,b7f591a9-1471-4329-ae7e-f3d267eb0462,I_Fire Crew,2,3,7/6/2021 13:00,7/8/2021 13:00,16,48,A1173169742,96,7/6/2021,7/8/2021,Yes,0,0,A1715476187,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,12800,800,0,12800,0,0,2 Crew each 
A1905528262,Inspect & Sign-off [B2_B_L3_Interior],,Interior Work Hospital,Inspect & Sign-off,B2_B_L3_Interior,19695492-1808-4b69-b8b7-fabe3d18c1ab,I_Inspection Crew,1,3,7/7/2021 13:00,7/12/2021 13:00,24,120,"A1533897137,A1715476187,A356801801",72,7/20/2021,7/23/2021,No,32,72,,,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,9600,400,0,9600,0,0,2 Crew each 
A2080001549,Inspect & Sign-off [B1_A_L2_Interior],,Interior Work Office Building,Inspect & Sign-off,B1_A_L2_Interior,b7f591a9-1471-4329-ae7e-f3d267eb0462,I_Inspection Crew,1,3,7/8/2021 13:00,7/13/2021 13:00,24,120,"A106590537,A1061488076,A1655521131",72,7/23/2021,7/28/2021,No,8,88,A1061488076,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,9600,400,0,9600,0,0,2 Crew each 
A1872039432,Fire Alarm [PO_A_L0_Interior],,Interior Work Office Building,Fire Alarm,PO_A_L0_Interior,82ff39df-ccb5-42b0-80dc-3cbd29cddf33,I_Fire Crew,2,3,7/8/2021 13:00,7/12/2021 13:00,16,96,A1983721098,96,7/8/2021,7/12/2021,Yes,0,0,A1061488076,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,4,12800,800,0,12800,0,0,2 Crew each 
A86676641,Interior Framing [B1_B_L3_Interior],,Interior Work Office Building,Interior Framing,B1_B_L3_Interior,bc56be4a-877d-40e8-a638-a361c57c642e,I_Carpenter Crew,2,3,7/9/2021 13:00,7/15/2021 13:00,32,144,"A1449958522,A1742849442,A662680375",192,7/12/2021,7/16/2021,No,0,8,A121670346,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,7,2,25600,800,0,25600,0,0,2 Crew each 
A1202574789,Install Electricals [B1_C_L6_Interior],,Interior Work Office Building,Install Electricals,B1_C_L6_Interior,7f74c6fc-4561-43b7-8547-1314cdc42fab,I_Electrical Crew,2,3,7/9/2021 13:00,7/13/2021 13:00,16,96,A121670346,96,7/21/2021,7/23/2021,No,16,64,A121670346,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,12800,800,0,12800,0,0,2 Crew each 
A604021735,Install Plumbing [B1_C_L6_Interior],,Interior Work Office Building,Install Plumbing,B1_C_L6_Interior,7f74c6fc-4561-43b7-8547-1314cdc42fab,I_Plumbing Crew,2,3,7/9/2021 13:00,7/12/2021 17:00,12,76,A121670346,72,7/22/2021,7/23/2021,No,20,68,A121670346,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,9600,800,0,9600,0,0,2 Crew each 
